"mensaVital:Vollkornspaghetti,BolognesevonrotenLinsen,reinpflanzlicherReibekäse","1,95","3,85","5,25",18.10.2022,True
"KartoffelpfannemitPrinzessbohnen,PfifferlingeundKirschtomaten,1Birne","2,4","4,4","5,8",18.10.2022,True
"HackbratenmitHirtenkäsegefüllt,Tzatziki,tomatierterGemüsereisoderPetersilienkartoffeln,1Krautsalat","3,1","5,1","6,5",18.10.2022,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuDuftreis,"3,1","5,1","6,5",18.10.2022,True
"BierbrauerschnitzelvonderPuteausAltengönna,Rotkohlgemüse,Kroketten","4,5","6,5","7,9",18.10.2022,False
Aktionstheke:Pumpkin-Veggie-Burgermit2RoteBeetePufferundMeerrettich,"4,5","6,5","7,9",18.10.2022,False
"Seitan-Zucchini-PfannemitLauchzwiebeln,SonnenblumenkernenundReis","1,95","3,85","5,25",19.10.2022,True
"RöstimitIngwer-Blattspinat,Cocktailtomaten&Hirtenkäsegratiniert,1FruchtjoghurtKirschoderPflaumenkompott,1Weißkrautsalatoder1Chinakohlsalat","2,7","4,7","6,1",19.10.2022,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuDuftreis,"3,1","5,1","6,5",19.10.2022,True
mensaVital:SchweinegulaschmitWaldpilzenundKürbisschupfnudeln,"3,6","5,6",7,19.10.2022,False
Aktionstheke:Yellow-BurgermitQuinoa-Chili-PattymitErbsen-MinzDip,"3,6","5,6",7,19.10.2022,False
"mensaRegional:HausgemachteLasagne,BolognesevonderPuteausAltengönna,2ÄpfelausGierstädt","4,1","6,1","7,5",19.10.2022,False
mensaVital:Bohnen-Gemüse-RagoutmitSojasprossenundErdnüssendazuKräuterkartoffeln,"1,95","3,85","5,25",20.10.2022,True
mensaInternational-China:GebratenesGemüsemitReis,"2,4","4,4","5,8",20.10.2022,True
"SiebenFalafel,Tzatziki,Tomatenreis,Krautvariation","2,7","4,7","6,1",20.10.2022,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuDuftreis,"3,1","5,1","6,5",20.10.2022,True
"Leberkäse,Kräuterrührei,Bratkartoffeln","3,6","5,6",7,20.10.2022,False
Aktionstheke:Pumpkin-Veggie-Burgermit2RoteBeetePufferundMeerrettich,"4,5","6,5","7,9",20.10.2022,False
mensaVital:Steckrüben-Kartoffel-Karotten-PuffermitRucolaquark,"1,95","3,85","5,25",21.10.2022,False
"Seitan-Zucchini-PfannemitLauchzwiebeln,SonnenblumenkernenundReis","1,95","3,85","5,25",21.10.2022,True
"PanierterSeelachs,Zitronen-Schiffchen,Kartoffelsalat","2,4","4,4","5,8",21.10.2022,False
Aktionstheke:ReinpflanzlichesWokgemüseinTeriyakiSoßemitCashewkernendazuDuftreis,"3,1","5,1","6,5",21.10.2022,True
Aktionstheke:Walnuss-Cheddar-BurgermitErbsen-MinzDip,"3,6","5,6",7,21.10.2022,False
"GlasiertesOfenhähnchenmitButternusskürbis,dazuDuftreis,1Apfeljoghurtoder1ChinakohlsalatmitOrange","4,1","6,1","7,5",21.10.2022,False
mensaVital:ChilisinCarnemitKräuterreis,"1,95","3,85","5,25",24.10.2022,True
RoteBeteGnocchi-PfannemitgrünemGemüseundBärlauchundgeröstetenSonnenblumenkernen,"2,7","4,7","6,1",24.10.2022,True
"Apfel-KarottensuppemitZitronengras,1Sportkornbrötchen,1MelonenquarkmitMinze","3,1","5,1","6,5",24.10.2022,False
Aktionstheke:CheeseburgermitHähnchenbrustundZwiebelringenimBierbackteig,"3,6","5,6",7,24.10.2022,False
"Hähnchenbrustpaniert,Peperonatasoße,PommesfritesoderPetersilienkartoffeln,1Tomatensalat","4,5","6,5","7,9",24.10.2022,False
"Aktionstheke:Zudeln,Gemüse-SpaghettimitgebratenemSesam-Halloumi","5,7","7,7","9,1",24.10.2022,False
mensaVital:ZartweizenmitMaronenundKürbisdazueineErbsen-Guacamole,"1,95","3,85","5,25",25.10.2022,True
"Blumenkohl-Käse-Medaillon,Kräutersoße,Butterkartoffeln,1Tomatensalatoder1QuarkmitMeloneundMinze","2,7","4,7","6,1",25.10.2022,False
mensaRegional:FeinesGeflügelfrikasseemitPuteausAltengönnaanLangkornreis,"3,1","5,1","6,5",25.10.2022,False
WellenbandnudelnmitgeräucherterLachscremesoße,"5,3","7,3","8,7",25.10.2022,False
Aktionstheke:GeschwenktePimientosdePadrónmitKirschtomatendazuSüßkartoffel-Spalten,"5,3","7,3","8,7",25.10.2022,True
Aktionstheke:Neptun-BurgermitHonig-Senf-Soße,"5,3","7,3","8,7",25.10.2022,False
"VierBIOKartoffelpuffer,BIOApfelmus,Zimt&Zucker","1,95","3,85","5,25",26.10.2022,False
ReinpflanzlicheLasagne,"2,4","4,4","5,8",26.10.2022,True
"ZweiPolenta-Spinat-Knuspertaschen,Petersiliensoße,KartoffelpüreemitRöstzwiebelnoderKartoffeln,1Eisberg-Radichiosalatoder1Pudding","3,1","5,1","6,5",26.10.2022,False
mensaVital:PutengeschnetzeltesinCurrysoßemitgebratenemGemüseundBandnudeln,"3,6","5,6",7,26.10.2022,False
"Aktionstheke:Zudeln,Gemüse-SpaghettimitgebratenemSesam-Halloumi","5,7","7,7","9,1",26.10.2022,False
Aktionstheke:SmokeyRindfleischBurgerundZwiebelringenimBierbackteig,"5,7","7,7","9,1",26.10.2022,False
mensaVital:ScharfesKürbisgemüsemitLinsenundRucolaaufPenne,"1,95","3,85","5,25",27.10.2022,True
"mensaInternational-Finnland:SpinatsuppemitgekochtemEi,Knäckebrot","2,1","4,1","5,5",27.10.2022,False
"SchweinelachsschnitzelausSchmalkalden,Bratensoße,PommesfritesoderPetersilienkartoffel,1Chinakohlsalatoder1Kirschjoghurt","3,1","5,1","6,5",27.10.2022,False
"mensaInternational-Türkei:Köfte""türkischeFrikadellen""mitTzatzikiundBulgurSalat","5,3","7,3","8,7",27.10.2022,False
Aktionstheke:GeschwenktePimientosdePadrónmitKirschtomatendazuSüßkartoffel-Spalten,"5,3","7,3","8,7",27.10.2022,True
Aktionstheke:Neptun-BurgermitHonig-Senf-Soße,"5,3","7,3","8,7",27.10.2022,False
mensaVital:Tomaten-Chili-Knoblauch-SpaghettipfannemitTofu,"1,95","3,85","5,25",28.10.2022,True
mensaVital:Süßkartoffel-Soja-CurrymitTomatenbulgur,"2,4","4,4","5,8",28.10.2022,True
"Rindersaftgulasch,BlumenkohlgemüsemitSemmelbutter,Makkaroni","3,6","5,6",7,28.10.2022,False
"Schlemmerfilet""Bordelaise"",Kräuterrahmsoße,Dillkartoffeln,1Krautsalatoder1Zitronencreme","3,6","5,6",7,28.10.2022,False
Aktionstheke:CheeseburgermitHähnchenbrustundZwiebelringenimBierbackteig,"3,6","5,6",7,28.10.2022,False
"Aktionstheke:Zudeln,Gemüse-SpaghettimitgebratenemSesam-Halloumi","5,7","7,7","9,1",28.10.2022,False
"mensaVital:ScharfesKürbisgemüsemitLinsen,Rucola,Makkaroni","1,95","3,85","5,25",01.11.2022,True
"ChampignonsimBackteig,Tsatsiki,tomatierterGemüsereis","2,4","4,4","5,8",01.11.2022,False
"SchwäbischeKäsespätzlemitRöstzwiebeln,Salatgarnitur","3,1","5,1","6,5",01.11.2022,False
"Aktionstheke:ReinpflanzlicheWokgemüsepfannemitMu-Err-Chinapilzen,süßsaurerSoße,MieNudeln","3,6","5,6",7,01.11.2022,True
"PutencurrywurstausGönnatal,Currysoße,PommesfritesoderPetersilienkartoffeln,1FruchtjoghurtKirsch","4,1","6,1","7,5",01.11.2022,False
Aktionstheke:SchweinefiletMedaillonsmitPfifferlingeinRahmoderSauceBéarnaise,"4,1","6,1","7,5",01.11.2022,False
"mensaInternational-Korea:Du-bu-bu-chim""gebratenerTofuinsüßscharferSoße""mitLangkornreis","1,95","3,85","5,25",02.11.2022,True
mensaVital:GnocchipfannemitbuntemGemüsemitItal.Hartkäse,"2,1","4,1","5,5",02.11.2022,False
"BuntesBratwurstragoutausErfurt,KartoffelstampfmitRöstzwiebelnoderPetersilienkartoffeln,1grünerKopfsalat","3,1","5,1","6,5",02.11.2022,False
"RisottomitPilzen,1SchokoTrüffelMousseoder1FruchtjoghurtKirsch","3,6","5,6",7,02.11.2022,False
"Aktionstheke:ReinpflanzlicheWokgemüsepfannemitMu-Err-Chinapilzen,süßsaurerSoße,MieNudeln","3,6","5,6",7,02.11.2022,True
"Aktionstheke:Soja""GyrosArt""imFladenbrot,gefülltmitTsatsiki,Kraut,ZwiebelundTomate","3,6","5,6",7,02.11.2022,True
"mensaVital:GrünerBohneneintopfmitButtermilch,dazu1ScheibeVollkornbrot","1,95","3,85","5,25",03.11.2022,False
mensaInternational-Kamerun:GebrateneKidneybohnendazugebackeneKartoffeln,"2,7","4,7","6,1",03.11.2022,True
"ZweiPutenbällchenausAltengönna,inKapernsoße,Petersilienkartoffeln,1Weißkrautsalatoder1Pudding","3,6","5,6",7,03.11.2022,False
"GebackeneMozzarellasticks,Tomatensoße,PestoJerelliNudeln","3,6","5,6",7,03.11.2022,False
"Aktionstheke:ReinpflanzlicheWokgemüsepfannemitMu-Err-Chinapilzen,süßsaurerSoße,MieNudeln","3,6","5,6",7,03.11.2022,True
Aktionstheke:SchweinefiletMedaillonsmitPfifferlingeinRahmoderSauceBéarnaise,"4,1","6,1","7,5",03.11.2022,False
"mensaVital:GrünerBohneneintopfmitButtermilch,dazu1ScheibeVollkornbrot","1,95","3,85","5,25",04.11.2022,False
"Frühlingsrolle,süß-saureSauce,Reis,1Apfel","3,1","5,1","6,5",04.11.2022,False
Butternusskürbis-Pilz-PfanneSchupfnudelndazuWeißkäse-Dip,"3,1","5,1","6,5",04.11.2022,False
"Aktionstheke:ReinpflanzlicheWokgemüsepfannemitMu-Err-Chinapilzen,süßsaurerSoße,MieNudeln","3,6","5,6",7,04.11.2022,True
"Aktionstheke:Soja""GyrosArt""imFladenbrot,gefülltmitTsatsiki,Kraut,ZwiebelundTomate","3,6","5,6",7,04.11.2022,True
"mensaVital:Seehecht,Möhren-Kürbis-Püree,1Lauch-Mais-Salat","4,9","6,9","8,3",04.11.2022,False
"mensaVital:SpaghettimitRote-Bete-Soße,1Tomaten-Rucola-SalatmitMozzarella","1,95","3,85","5,25",07.11.2022,False
"PanierterBlumenkohl,Aioli,Pommesfrites","2,4","4,4","5,8",07.11.2022,False
"Kohlroulade,Schweinebratensoße,Petersilienkartoffeln","3,1","5,1","6,5",07.11.2022,False
"DirtyRicemitRind,1BayrischeCreme","4,1","6,1","7,5",07.11.2022,False
Aktionstheke:WildlachswürfelaufWokgemüseinTeriyakisoßemitMie-Nudeln,"4,5","6,5","7,9",07.11.2022,False
Aktionstheke:Halloumi-Burger,"5,3","7,3","8,7",07.11.2022,False
"mensaVital:OrientalischeLinsen-Kürbis-Birnen-Suppe,1Mehrkornbrötchen","1,95","3,85","5,25",08.11.2022,True
"mensaInternational-Indien:Dal,Linsen-Tomaten-Gemüse,ReismitKreuzkümmel","2,1","4,1","5,5",08.11.2022,False
"ChickenWings,Salsa-Soße,Pommesfrites","3,6","5,6",7,08.11.2022,False
"MaccaroniandCheese,1BayerischeCremeoder1Tomaten-Rucola-MozzarellaSalat","3,6","5,6",7,08.11.2022,False
Aktionstheke:Pumpkin-Veggie-Burgermit2RoteBeetePufferundMeerrettich,"4,5","6,5","7,9",08.11.2022,False
Aktionstheke:WokgemüseinTeriyakisoßemitMie-Nudeln,"4,9","6,9","8,3",08.11.2022,True
"GrießpuddinganBeerengelee,1Rosinenbrötchen","1,95","3,85","5,25",09.11.2022,False
"ReinpflanzlicheGemüseschnitte,BrokkolisoßeaufSojaBasis,Kartoffel-Chips","2,1","4,1","5,5",09.11.2022,True
"mensaVital:Kartoffel-Gemüse-Omelett,Sauerrahm,1Obstsalat","3,1","5,1","6,5",09.11.2022,False
"Cevapcici,Tsatsiki,tomatierterGemüsereis,1Krautsalat","3,6","5,6",7,09.11.2022,False
Aktionstheke:WildlachswürfelaufWokgemüseinTeriyakisoßemitMie-Nudeln,"5,3","7,3","8,7",09.11.2022,False
Aktionstheke:Halloumi-Burger,"5,3","7,3","8,7",09.11.2022,False
"Kaiserschmarrn,Puderzucker,Apfelmus","1,95","3,85","5,25",10.11.2022,False
"ReinpflanzlichePaprikaschote,Tomatensoße,PetersilienkartoffelnoderWildreis","2,7","4,7","6,1",10.11.2022,True
"GeorgiaSpareRips,Pommesfrites","3,1","5,1","6,5",10.11.2022,False
"mensaVital:Kartoffel-WirsingauflaufmitKarottenwürfelundCashewkernenmitBalkankäseüberbacken,1Zimtzwetschgen","3,1","5,1","6,5",10.11.2022,False
Aktionstheke:Pumpkin-Veggie-Burgermit2RoteBeetePufferundMeerrettich,"4,5","6,5","7,9",10.11.2022,False
Aktionstheke:WokgemüseinTeriyakisoßemitMie-Nudeln,"4,9","6,9","8,3",10.11.2022,True
"mensaInternational-Slowenien:Bohnensuppe,vonWachsbrechbohnen","1,95","3,85","5,25",11.11.2022,False
mensaVital:LinsenbratlingmitscharfemCurryrahmwirsingundKräuterkartoffeln,"2,4","4,4","5,8",11.11.2022,True
"SellerieinKürbiskernkruste,Kräutersoße,Süßkartoffelpüree","3,1","5,1","6,5",11.11.2022,False
"Calamaris,Remouladensoße,Pommesfrites,1QuarkspeisemitAnanasoder1Gurkensalat","4,5","6,5","7,9",11.11.2022,False
Aktionstheke:WildlachswürfelaufWokgemüseinTeriyakisoßemitMie-Nudeln,"5,3","7,3","8,7",11.11.2022,False
Aktionstheke:Halloumi-Burger,"5,3","7,3","8,7",11.11.2022,False
mensaVital:Grünkohl-Linsen-Kokos-PfannemitgeschwenktenCurrykartoffeln,"1,95","3,85","5,25",14.11.2022,True
"Pastinaken-Süßkartoffelsuppe,1Brötchenoder1ScheibeBrot","2,1","4,1","5,5",14.11.2022,True
"BratwurstausErfurt,SenfausErfurt,SauerkrautausGroßengotternmitSpeck,Kartoffelstampf,1Grießpuddingoder1Rotkohlsalat","4,5","6,5","7,9",14.11.2022,False
"Glühweingulasch,Kohlrabigemüse,ThüringerKlöße","4,9","6,9","8,3",14.11.2022,False
Aktionstheke:FrischesWokgemüsemitvierMiniFrühlingsrollenanThai-Chili-SoßedazuBasmatireis,"5,7","7,7","9,1",14.11.2022,True
Aktionstheke:Black-Smokey-Rindfleisch-BurgermitCamembertcremeundPreiselbeeren,"6,5","8,5","9,9",14.11.2022,False
"HerzhafterSojagulasch-Eintopf,1Brötchenoder1ScheibeBrot","1,95","3,85","5,25",15.11.2022,True
"KartoffelpfannemitPrinzessbohnen,PfifferlingenundKirschtomaten","2,1","4,1","5,5",15.11.2022,True
"mensaVital:Hähnchengeschnetzeltes,RomanescomitMandeln,Kurkumareis","3,1","5,1","6,5",15.11.2022,False
"Aktionstheke:SojasteakmitBärlauchpesto,karamellisierteroteZwiebeln,Eichblatt-Rucolasalat","3,1","5,1","6,5",15.11.2022,True
"Hirse-KäseschnittemitGrillsoße,gebackenenKartoffelspalten,1Tomatensalatoder1ButtermilchErdbeer","4,1","6,1","7,5",15.11.2022,False
Aktionstheke:FrischesWokgemüsemitvierMiniFrühlingsrollenanThai-Chili-SoßedazuBasmatireis,"5,7","7,7","9,1",15.11.2022,True
"mensaVital:Gemüse-Couscous-Pfanne,Joghurt-Ingwer-Dip","1,95","3,85","5,25",16.11.2022,False
"Linsen-Bobotie,SüdafrikanischerAuflauf,Brokkoligemüse,Duftreis","2,7","4,7","6,1",16.11.2022,True
mensaInternational-Ägypten:OkraschoteninTomatensoßemitReisund1/2Fladenbrot,"3,1","5,1","6,5",16.11.2022,True
"KöstritzerBierfleisch,Blumenkohlgemüse,Petersilienkartoffeln,1Schoko-Puddingoder1Wachsbrechbohnensalat","4,5","6,5","7,9",16.11.2022,False
Aktionstheke:FrischesWokgemüsemitvierMiniFrühlingsrollenanThai-Chili-SoßedazuBasmatireis,"5,7","7,7","9,1",16.11.2022,True
Aktionstheke:Black-Smokey-Rindfleisch-BurgermitCamembertcremeundPreiselbeeren,"6,5","8,5","9,9",16.11.2022,False
mensaVital:TagliatellemitGrünkohl-Sojarahm-SoßeundWalnüssen,"1,95","3,85","5,25",17.11.2022,True
"Gemüse-KöttbullarmitPreiselbeersoße,Kartoffelpüree,Brokkoligemüse","2,4","4,4","5,8",17.11.2022,False
"Aktionstheke:SojasteakmitBärlauchpesto,karamellisierteroteZwiebeln,Eichblatt-Rucolasalat","3,1","5,1","6,5",17.11.2022,True
"Bratkartoffeln""JägerArt"",Kräuterrührei,1Banane","4,5","6,5","7,9",17.11.2022,False
"ÜberbackenerWrap,gefülltmitPutenstreifenausGönnatal,anSourCreme","4,5","6,5","7,9",17.11.2022,False
Aktionstheke:FrischesWokgemüsemitvierMiniFrühlingsrollenanThai-Chili-SoßedazuBasmatireis,"5,7","7,7","9,1",17.11.2022,True
"Meerrettich-Kartoffelsuppe,1ScheibeBrotoderBrötchen","1,95","3,85","5,25",18.11.2022,False
"Vollkornspirelli,Lauch-Tomatensoße,1Kirsch-Soja-Cremeoder1StückObst","2,4","4,4","5,8",18.11.2022,False
"mensaVital:Kartoffel-KürbiskernröstimitTomaten-Schnittlauch-Quark,1Blattsalat","3,6","5,6",7,18.11.2022,False
Aktionstheke:FrischesWokgemüseanThai-Chili-SoßedazuBasmatireis,"4,1","6,1","7,5",18.11.2022,True
"Seelachs-Nuggets,Remouladensoße,Petersilienkartoffeln","4,5","6,5","7,9",18.11.2022,False
Aktionstheke:FrischesWokgemüsemitvierMiniFrühlingsrollenanThai-Chili-SoßedazuBasmatireis,"5,7","7,7","9,1",18.11.2022,True
Aktionstheke:Black-Smokey-Rindfleisch-BurgermitCamembertcremeundPreiselbeeren,"6,5","8,5","9,9",18.11.2022,False
"Linseneintopf,1Brötchenoder1ScheibeBrot","1,95","3,85","5,25",21.11.2022,True
"HausgemachterPfannkuchen,Puderzucker,Sauerkirschgelee,1Dessertoder1Wachsbrechbohnensalat","2,7","4,7","6,1",21.11.2022,False
"mensaVital:GeschnetzeltesvomSchweinmitgrünemPfeffer,BrokkolimitgeröstetenMandelnundSpätzle","3,1","5,1","6,5",21.11.2022,False
Aktionstheke:RedLove-MexikoTofuBurger,"3,6","5,6",7,21.11.2022,False
"ChickenTikkaMasala,Paprikagemüse,BratkartoffelnoderPetersilienkartoffeln","4,1","6,1","7,5",21.11.2022,False
"Aktionstheke:GebrateneSchweinefleischstreifenmitWokgemüseanSweetChiliSoße,Basmatireis","4,9","6,9","8,3",21.11.2022,False
"Minestrone,ital.GemüsesuppemitNudeln,1Brötchenoder1ScheibeBrot","1,95","3,85","5,25",22.11.2022,True
"mensaVital:Linsen-Kartoffel-Kokos-Pfanne,dazueinenBlattsalatmitHimbeervinaigrette","2,4","4,4","5,8",22.11.2022,True
"NudelpfannemitKirschtomaten,RucolaundHirtenkäsewürfel,1NussNougat-Pudding","3,6","5,6",7,22.11.2022,False
Aktionstheke:Black-BurgermitFalafelmitErbsen-MinzDip,"3,6","5,6",7,22.11.2022,False
"XXLSchnitzelvomSchwein,Zitronenecke,Pommesfritesrot/weissmitKetchupausErfurt","4,5","6,5","7,9",22.11.2022,False
"Aktionstheke:GebrateneSchweinefleischstreifenmitWokgemüseanSweetChiliSoße,Mienudeln","4,9","6,9","8,3",22.11.2022,False
"BunterGemüseeintopf,1Brötchenoder1ScheibeBrot","1,95","3,85","5,25",23.11.2022,True
mensaVital:TagliatellemitLauch-Sojarahm-SoßeundgehacktenWalnüssen,"2,4","4,4","5,8",23.11.2022,True
"BlumenkohlmitSemmelbutterundgekochtemEi,Kräuterkartoffeln,1Salat","2,7","4,7","6,1",23.11.2022,False
Aktionstheke:RedLove-MexikoTofuBurger,"3,6","5,6",7,23.11.2022,False
"SeelachsfiletinKnusperpanadeKräuterKäse,Senfsoße,Kräuterkartoffeln,1Dessert","4,9","6,9","8,3",23.11.2022,False
"Aktionstheke:GebrateneSchweinefleischstreifenmitWokgemüseanSweetChiliSoße,Mienudeln","4,9","6,9","8,3",23.11.2022,False
"Linseneintopf,1Brötchenoder1ScheibeBrot","1,95","3,85","5,25",24.11.2022,True
Gemüse-Kartoffel-GratinmitRucolaquark,"2,7","4,7","6,1",24.11.2022,False
"Jagdwurstschnitzel,Tomatensoße,SpirelliausDermbach,1Apfelmusoder1Eisbergsalat","3,6","5,6",7,24.11.2022,False
"ChickenWings,Salsa-Soße,Pommesfrites","3,6","5,6",7,24.11.2022,False
Aktionstheke:Black-BurgermitFalafelmitErbsen-MinzDip,"3,6","5,6",7,24.11.2022,False
"Aktionstheke:GebrateneSchweinefleischstreifenmitWokgemüseanSweetChiliSoße,Mienudeln","4,9","6,9","8,3",24.11.2022,False
"BunterGemüseeintopf,1Brötchenoder1ScheibeBrot","1,95","3,85","5,25",25.11.2022,True
"Tomaten-Schnittlauch-Omelett,Spinatsoße,Stampfkartoffeln","3,1","5,1","6,5",25.11.2022,False
"HähncheninHartkäsekruste,Geflügelsoße,Fingermöhrengemüse,Makkaroni","3,6","5,6",7,25.11.2022,False
Aktionstheke:RedLove-MexikoTofuBurger,"3,6","5,6",7,25.11.2022,False
"Calamaris,Remouladensoße,Pommesfrites","4,1","6,1","7,5",25.11.2022,False
"Aktionstheke:GebrateneSchweinefleischstreifenmitWokgemüseanSweetChiliSoße,Mienudeln","4,9","6,9","8,3",25.11.2022,False
"mensaVital:Vollkornspaghetti,BolognesevonrotenLinsen,Reibekäse","1,95","3,85","5,25",28.11.2022,False
"ZweiQuinoa-Erbsen-Frikadellen,Tomatensoße,Püree","3,1","5,1","6,5",28.11.2022,False
"Austernpilz-SojasahnesoßemitReibekuchen,1Garten-Mix-Salat","3,1","5,1","6,5",28.11.2022,True
"SchweineschnitzelToscana-Art,Schweinebratensoße,tomatierterGemüsereis,1Mandarinenkompott","4,5","6,5","7,9",28.11.2022,False
"Aktionstheke:FrischesWokgemüse,ThaiChiliSoßeundBasmatireis","4,5","6,5","7,9",28.11.2022,True
Aktionstheke:GebratenerHalloumimitAjvarcremedazugriechischenNudelsalat,"4,9","6,9","8,3",28.11.2022,False
"mensaInternational-Ägypten:ErbsenmitMöhrenundTomaten,Reis","1,95","3,85","5,25",29.11.2022,True
"Austernpilz-SojasahnesoßemitReibekuchen,1Garten-Mix-Salat","3,1","5,1","6,5",29.11.2022,True
mensaVital:GriechischerGemüseauflaufmitHirtenkäse,"4,1","6,1","7,5",29.11.2022,False
"SchweineschnitzelToscana-Art,Schweinebratensoße,tomatierterGemüsereisoderPommesfrites,1Mandarinenkompott","4,5","6,5","7,9",29.11.2022,False
"Aktionstheke:FrischesWokgemüse,ThaiChiliSoßeundBasmatireis","4,5","6,5","7,9",29.11.2022,True
Aktionstheke:BurgermitRindfleisch&Gorgonzola,"5,3","7,3","8,7",29.11.2022,False
"3StückEierkuchenmitApfelmus,1OrangeoderBanane","1,95","3,85","5,25",30.11.2022,False
"mensaVital:Kichererbsen-Tomaten-Eintopf,1ScheibeMehrkornbrot","2,1","4,1","5,5",30.11.2022,True
"Brokkoli-NußeckeaufGemüse-Bulgur,Kräuter-Schmand-Dip","3,1","5,1","6,5",30.11.2022,False
"ChickenCrossis,süß-saureSoße,Pommesfrites,1QuarkspeiseSchokooder1Chinakohlsalat","4,5","6,5","7,9",30.11.2022,False
"Aktionstheke:FrischesWokgemüse,ThaiChiliSoßeundBasmatireis","4,5","6,5","7,9",30.11.2022,True
Aktionstheke:GebratenerHalloumimitAjvarcremedazugriechischenNudelsalat,"4,9","6,9","8,3",30.11.2022,False
"Senfsoße,zweigekochteEier,Petersilienkartoffeln","1,95","3,85","5,25",01.12.2022,False
"mensaVital:SzegedinerTofugulaschmitKräuterkartoffeln,1Apfel","2,7","4,7","6,1",01.12.2022,True
"Bauernfrühstück,Gewürzgurke,1Gurkensalat","3,6","5,6",7,01.12.2022,False
"Aktionstheke:FrischesWokgemüse,ThaiChiliSoßeundBasmatireis","4,5","6,5","7,9",01.12.2022,True
"mensaRegional:PutenschwarzbierfleischausAltengönnamitApfelrotkohl,HeichelheimerSonntagsklöße","4,9","6,9","8,3",01.12.2022,False
Aktionstheke:BurgermitRindfleisch&Gorgonzola,"5,3","7,3","8,7",01.12.2022,False
"Milchreis,Zucker&Zimt,Amarenakirschgelee,1Rosinenbrötchen","1,95","3,85","5,25",02.12.2022,False
GemüsepaellamitReisundWalnüssen,"2,1","4,1","5,5",02.12.2022,True
"Bauernfrühstück,Gewürzgurke,1Gurkensalat","3,6","5,6",7,02.12.2022,False
mensaInternational:GeschmorteWeißkrautpfannemitSchweinefleischstreifendazuPetersilienkartoffeln,"4,1","6,1","7,5",02.12.2022,False
"Aktionstheke:FrischesWokgemüse,ThaiChiliSoßeundBasmatireis","4,5","6,5","7,9",02.12.2022,True
Aktionstheke:GebratenerHalloumimitAjvarcremedazugriechischenNudelsalat,"4,9","6,9","8,3",02.12.2022,False
"Kartoffel-ErbseneintopfinSojarahmmitKorianderundMinze,Vollkornbrot","1,95","3,85","5,25",05.12.2022,True
"ZweigekochteEier,Spinat,Butterkartoffeln","2,1","4,1","5,5",05.12.2022,False
"mensaVital:MediterranesHähnchengeschnetzeltes,Kurkumareis,Mandelromanesco","3,1","5,1","6,5",05.12.2022,False
Aktionstheke:BurgermitHähnchen,"3,1","5,1","6,5",05.12.2022,False
"Blumenkohl-Käse-Medaillon,Kräuter-Frischkäsesoße,Butterkartoffeln,1Dessertoder1Tomatensalat","3,6","5,6",7,05.12.2022,False
Aktionstheke:FrischesWokgemüsemitTeriyakiSauceanMieNudeln,"4,9","6,9","8,3",05.12.2022,True
mensaInternational-Kamerun:gedünsteterKohlmitgebackenenKartoffeln,"1,95","3,85","5,25",06.12.2022,True
"Makkaroni,Spinatsoße,1Schokoladenpudding","1,95","3,85","5,25",06.12.2022,False
"NikolausEssen:SojageschnetzeltesmitWaldpilzen,Rotkohl,ThüringerKlöße","2,7","4,7","6,1",06.12.2022,True
Tempeh-GlasnudelpfannemitAsia-Gemüse,"4,1","6,1","7,5",06.12.2022,True
"NikolausEssen:Glühweingulasch,Rotkohlgemüse,Kroketten","4,5","6,5","7,9",06.12.2022,False
Aktionstheke:FrischesWokgemüsemitTeriyakiSauceanBasmatireis,"4,5","6,5","7,9",06.12.2022,True
Aktionstheke:Neptun-BurgermitHonig-Senf-Soße,"5,3","7,3","8,7",06.12.2022,False
"Kartoffel-ErbseneintopfinSojarahmmitKorianderundMinze,Vollkornbrot","1,95","3,85","5,25",07.12.2022,True
ReinpflanzlicheLasagne,"2,1","4,1","5,5",07.12.2022,True
Aktionstheke:BurgermitHähnchen,"3,1","5,1","6,5",07.12.2022,False
"Fleischbällchen,Paprikasoße,Wedges","3,6","5,6",7,07.12.2022,False
KalbsgeschnetzeltesmitPenneNudeln,"4,9","6,9","8,3",07.12.2022,False
Aktionstheke:FrischesWokgemüsemitTeriyakiSauceanMieNudeln,"4,9","6,9","8,3",07.12.2022,True
"Gemüsecremesuppe,1Brötchen","1,95","3,85","5,25",08.12.2022,False
"mensaVital:Bohnen-BulgurragoutmitChampignons,PaprikaundWalnüssen,Paprika-Radieschen-Dip","2,4","4,4","5,8",08.12.2022,True
"Wirsingroulade,Schweinebratensoße,Petersilienkartoffeln,1FruchtpuddingErdbeeroder1RoteBete-Salat","4,1","6,1","7,5",08.12.2022,False
Aktionstheke:FrischesWokgemüsemitTeriyakiSauceanMieNudeln,"4,9","6,9","8,3",08.12.2022,True
"Seelachsfilet""Lemon-Basilikum""aufRatatouille,Curryreis,1PuddingLatteMacchiato","5,3","7,3","8,7",08.12.2022,False
Aktionstheke:Neptun-BurgermitHonig-Senf-Soße,"5,3","7,3","8,7",08.12.2022,False
